customer_id,batch_id,city,customer_name,customer_since,distance_km,email,ingestion_timestamp,phone,source_file,store_id,customer_age_days,customer_segment,silver_processed_at,total_orders,last_order_date,total_spent,avg_order_value,rfm_tier
C0069,20260603,Seawoods,Damini Dyal,2023-12-20,2.0,qpandya@example.com,2026-06-03T17:39:20.186841,4466147357,customers_S005_20260603.json,S005,896,VIP,2026-06-03T17:41:35.996Z,18,2026-06-03T00:00:00.000Z,285288.0,15849.333333333334,Occasional
C0165,20260603,Panvel,Mason Kashyap,2024-01-09,14.0,mcheema@example.org,2026-06-03T17:39:20.186841,4467655123,customers_S005_20260603.json,S005,876,VIP,2026-06-03T17:41:35.996Z,18,2026-06-03T00:00:00.000Z,328782.0,18265.666666666668,Occasional
C0462,20260603,Nerul,Nathan Anne,2026-03-12,4.0,alexander36@example.org,2026-06-03T17:39:20.186841,4470015932,customers_S005_20260603.json,S005,83,Occasional,2026-06-03T17:41:35.996Z,0,,0.0,0.0,Occasional
C0526,20260603,Seawoods,Neel Srivastava,2025-02-26,2.0,hamsinijaggi@example.org,2026-06-03T17:39:20.186841,5157994520,customers_S005_20260603.json,S005,462,Loyal,2026-06-03T17:41:35.996Z,0,,0.0,0.0,Occasional
C0624,20260603,Kharghar,Caleb Tiwari,2023-11-16,8.0,jackbedi@example.net,2026-06-03T17:39:20.186841,5186753355,customers_S005_20260603.json,S005,930,VIP,2026-06-03T17:41:35.996Z,12,2026-06-03T00:00:00.000Z,179544.0,14962.0,Occasional
C0100,20260603,Kopar Khairane,Advaith Korpal,2023-10-29,7.5,fbhatia@example.org,2026-06-03T17:39:20.186841,5227042575,customers_S005_20260603.json,S005,948,VIP,2026-06-03T17:41:35.996Z,6,2026-06-03T00:00:00.000Z,122202.0,20367.0,Occasional
C0533,20260603,Vashi,Omisha Rama,2023-06-24,5.5,dyalnicholas@example.net,2026-06-03T17:39:20.186841,5309989477,customers_S005_20260603.json,S005,1075,VIP,2026-06-03T17:41:35.996Z,18,2026-06-03T00:00:00.000Z,349638.0,19424.33333333333,Occasional
C0359,20260603,Turbhe,Udarsh Desai,2024-05-26,9.0,vinaya88@example.org,2026-06-03T17:39:20.186841,5959095223,customers_S005_20260603.json,S005,738,VIP,2026-06-03T17:41:35.996Z,24,2026-06-03T00:00:00.000Z,379584.0,15816.0,Loyal Regular
C0602,20260603,Seawoods,David Dalal,2024-09-06,2.0,karpeamara@example.net,2026-06-03T17:39:20.186841,6284857027,customers_S005_20260603.json,S005,635,Loyal,2026-06-03T17:41:35.996Z,0,,0.0,0.0,Occasional
C0312,20260603,Turbhe,Aarnav Kashyap,2025-12-05,9.0,zaitranarayanan@example.com,2026-06-03T17:39:20.186841,6595283729,customers_S005_20260603.json,S005,180,Regular,2026-06-03T17:41:35.996Z,6,2026-06-03T00:00:00.000Z,81000.0,13500.0,Occasional
C0106,20260603,Turbhe,Sai Oza,2026-03-05,9.0,jagratimemon@example.net,2026-06-03T17:39:20.186841,6611120825,customers_S005_20260603.json,S005,90,Occasional,2026-06-03T17:41:35.996Z,24,2026-06-03T00:00:00.000Z,321552.0,13398.0,Loyal Regular
C0343,20260603,Panvel,Hemangini Bakshi,2026-04-05,14.0,ishitashroff@example.org,2026-06-03T17:39:20.186841,6617659544,customers_S005_20260603.json,S005,59,Occasional,2026-06-03T17:41:35.996Z,12,2026-06-03T00:00:00.000Z,274872.0,22906.0,Occasional
C0383,20260603,Dronagiri,Yamini Thakur,2026-03-06,18.0,tkaul@example.net,2026-06-03T17:39:20.186841,6633642887,customers_S005_20260603.json,S005,89,Occasional,2026-06-03T17:41:35.996Z,24,2026-06-03T00:00:00.000Z,407226.0,16967.75,Loyal Regular
C0432,20260603,Seawoods,Bachittar Wali,2024-09-26,2.0,sudiksha71@example.org,2026-06-03T17:39:20.186841,6886212004,customers_S005_20260603.json,S005,615,Loyal,2026-06-03T17:41:35.996Z,6,2026-06-03T00:00:00.000Z,194808.0,32468.0,Occasional
C0245,20260603,Ulwe,Zaid Patel,2023-07-21,10.0,jatindutta@example.org,2026-06-03T17:39:20.186841,7017247992,customers_S005_20260603.json,S005,1048,VIP,2026-06-03T17:41:35.996Z,6,2026-06-03T00:00:00.000Z,77058.0,12843.0,Occasional
C0617,20260603,Turbhe,Shivansh Pingle,2025-04-09,9.0,johalluke@example.net,2026-06-03T17:39:20.186841,7067892850,customers_S005_20260603.json,S005,420,Loyal,2026-06-03T17:41:35.996Z,0,,0.0,0.0,Occasional
C0451,20260603,Belapur,Ekalinga Dugal,2024-05-28,6.5,khannaekansh@example.com,2026-06-03T17:39:20.186841,7077615161,customers_S005_20260603.json,S005,736,VIP,2026-06-03T17:41:35.996Z,6,2026-06-03T00:00:00.000Z,97380.0,16230.0,Occasional
C0019,20260603,Kopar Khairane,Anthony Chokshi,2023-07-22,7.5,abdulkala@example.org,2026-06-03T17:39:20.186841,7104014634,customers_S005_20260603.json,S005,1047,VIP,2026-06-03T17:41:35.996Z,48,2026-06-03T00:00:00.000Z,914448.0,19051.0,Gold VIP
C0478,20260603,Belapur,Nikita Karpe,2023-10-14,6.5,robert68@example.org,2026-06-03T17:39:20.186841,7236759003,customers_S005_20260603.json,S005,963,VIP,2026-06-03T17:41:35.996Z,0,,0.0,0.0,Occasional
C0085,20260603,Kharghar,Jyoti Salvi,2024-12-04,8.0,qom@example.org,2026-06-03T17:39:20.186841,7320033134,customers_S005_20260603.json,S005,546,Loyal,2026-06-03T17:41:35.996Z,12,2026-06-03T00:00:00.000Z,65124.0,5427.0,Occasional
C0448,20260603,Kharghar,Madhav Deshmukh,2023-12-31,8.0,megha01@example.net,2026-06-03T17:39:20.186841,7404558796,customers_S005_20260603.json,S005,885,VIP,2026-06-03T17:41:35.996Z,0,,0.0,0.0,Occasional
C0584,20260603,Nerul,Yashica Bhatt,2025-10-07,4.0,mdube@example.net,2026-06-03T17:39:20.186841,7454797882,customers_S005_20260603.json,S005,239,Regular,2026-06-03T17:41:35.996Z,0,,0.0,0.0,Occasional
C0446,20260603,Belapur,Ekapad Dugar,2025-06-21,6.5,thakurupasna@example.org,2026-06-03T17:39:20.186841,7474460437,customers_S005_20260603.json,S005,347,Regular,2026-06-03T17:41:35.996Z,6,2026-06-03T00:00:00.000Z,24288.0,4048.0,Occasional
C0203,20260603,Nerul,Mahika Datta,2026-04-20,4.0,ishanvinaidu@example.org,2026-06-03T17:39:20.186841,7722352270,customers_S005_20260603.json,S005,44,Occasional,2026-06-03T17:41:35.996Z,18,2026-06-03T00:00:00.000Z,362226.0,20123.666666666668,Occasional
C0557,20260603,Kopar Khairane,Oni Varughese,2025-10-28,7.5,jalsasahota@example.com,2026-06-03T17:39:20.186841,7816005108,customers_S005_20260603.json,S005,218,Regular,2026-06-03T17:41:35.996Z,6,2026-06-03T00:00:00.000Z,210360.0,35060.0,Occasional
C0324,20260603,Nerul,Frederick Singh,2025-08-22,4.0,unknown@noemail.com,2026-06-03T17:39:20.186841,7847564024,customers_S005_20260603.json,S005,285,Regular,2026-06-03T17:41:35.996Z,18,2026-06-03T00:00:00.000Z,155358.0,8631.0,Occasional
C0115,20260603,Kharghar,Zayan Chaudry,2026-03-06,8.0,pallavi14@example.com,2026-06-03T17:39:20.186841,7964645143,customers_S005_20260603.json,S005,89,Occasional,2026-06-03T17:41:35.996Z,6,2026-06-03T00:00:00.000Z,28044.0,4674.0,Occasional
C0175,20260603,Belapur,Upasna Mital,2025-03-08,6.5,yadavihayre@example.net,2026-06-03T17:39:20.186841,8051541669,customers_S005_20260603.json,S005,452,Loyal,2026-06-03T17:41:35.996Z,12,2026-06-03T00:00:00.000Z,144564.0,12047.0,Occasional
C0374,20260603,Ulwe,Chameli Patla,2023-06-22,10.0,badalraksha@example.net,2026-06-03T17:39:20.186841,8209317419,customers_S005_20260603.json,S005,1077,VIP,2026-06-03T17:41:35.996Z,6,2026-06-03T00:00:00.000Z,49824.0,8304.0,Occasional
C0111,20260603,Vashi,Nandini Korpal,2024-08-17,5.5,ikshitaatwal@example.com,2026-06-03T17:39:20.186841,8280464677,customers_S005_20260603.json,S005,655,Loyal,2026-06-03T17:41:35.996Z,24,2026-06-03T00:00:00.000Z,391446.0,16310.25,Loyal Regular
C0637,20260603,Belapur,Vincent Singhal,2024-11-29,6.5,aarav19@example.com,2026-06-03T17:39:20.186841,8325300525,customers_S005_20260603.json,S005,551,Loyal,2026-06-03T17:41:35.996Z,6,2026-06-03T00:00:00.000Z,120006.0,20001.0,Occasional
C0041,20260603,Turbhe,Fitan Walla,2024-08-18,9.0,urvi67@example.net,2026-06-03T17:39:20.186841,8381538618,customers_S005_20260603.json,S005,654,Loyal,2026-06-03T17:41:35.996Z,66,2026-06-03T00:00:00.000Z,1277436.0,19355.090909090908,Platinum VIP
C0067,20260603,Seawoods,Sai Dyal,2024-10-13,2.0,ubasak@example.net,2026-06-03T17:39:20.186841,8383867399,customers_S005_20260603.json,S005,598,Loyal,2026-06-03T17:41:35.996Z,42,2026-06-03T00:00:00.000Z,624234.0,14862.714285714286,Gold VIP
C0248,20260603,Vashi,Anita Mukherjee,2024-10-01,5.5,pantrishi@example.net,2026-06-03T17:39:20.186841,8630872899,customers_S005_20260603.json,S005,610,Loyal,2026-06-03T17:41:35.996Z,6,2026-06-03T00:00:00.000Z,114864.0,19144.0,Occasional
C0071,20260603,Seawoods,Baghyawati Dani,2025-05-14,2.0,ladamaira@example.org,2026-06-03T17:39:20.186841,8777622863,customers_S005_20260603.json,S005,385,Loyal,2026-06-03T17:41:35.996Z,36,2026-06-03T00:00:00.000Z,653532.0,18153.666666666668,Gold VIP
C0387,20260603,Panvel,Alka Bath,2024-09-20,14.0,choudhryhardik@example.net,2026-06-03T17:39:20.186841,8887803675,customers_S005_20260603.json,S005,621,Loyal,2026-06-03T17:41:35.996Z,18,2026-06-03T00:00:00.000Z,250938.0,13941.0,Occasional
C0131,20260603,Ulwe,Daksh Bedi,2024-05-07,10.0,onatarajan@example.com,2026-06-03T17:39:20.186841,8890195165,customers_S005_20260603.json,S005,757,VIP,2026-06-03T17:41:35.996Z,30,2026-06-03T00:00:00.000Z,572574.0,19085.8,Gold VIP
C0627,20260603,Ulwe,Pranit Keer,2024-07-06,10.0,qabilshroff@example.com,2026-06-03T17:39:20.186841,8891112693,customers_S005_20260603.json,S005,697,Loyal,2026-06-03T17:41:35.996Z,6,2026-06-03T00:00:00.000Z,58476.0,9746.0,Occasional
C0279,20260603,Ulwe,Omkaar Tripathi,2024-02-21,10.0,vmanda@example.org,2026-06-03T17:39:20.186841,9112874821,customers_S005_20260603.json,S005,833,VIP,2026-06-03T17:41:35.996Z,0,,0.0,0.0,Occasional
C0118,20260603,Belapur,Amaira Nagy,2025-10-31,6.5,teerth05@example.org,2026-06-03T17:39:20.186841,9216974956,customers_S005_20260603.json,S005,215,Regular,2026-06-03T17:41:35.996Z,18,2026-06-03T00:00:00.000Z,276786.0,15377.0,Occasional
C0073,20260603,Turbhe,Baljiwan Khalsa,2025-06-20,9.0,netra68@example.net,2026-06-03T17:39:20.186841,9487752008,customers_S005_20260603.json,S005,348,Regular,2026-06-03T17:41:35.996Z,48,2026-06-03T00:00:00.000Z,916656.0,19097.0,Gold VIP
C0587,20260603,Seawoods,Lucky Ramakrishnan,2025-09-26,2.0,srivastavaazaan@example.net,2026-06-03T17:39:20.186841,9545018127,customers_S005_20260603.json,S005,250,Regular,2026-06-03T17:41:35.996Z,0,,0.0,0.0,Occasional
C0397,20260603,Seawoods,Anay Parmer,2024-02-10,2.0,loganupadhyay@example.net,2026-06-03T17:39:20.186841,9632802598,customers_S005_20260603.json,S005,844,VIP,2026-06-03T17:41:35.996Z,6,2026-06-03T00:00:00.000Z,189984.0,31664.0,Occasional
C0641,20260603,Panvel,Maanas Varty,2026-02-15,14.0,comarjyoti@example.net,2026-06-03T17:39:20.186841,9872295162,customers_S005_20260603.json,S005,108,Occasional,2026-06-03T17:41:35.996Z,0,,0.0,0.0,Occasional
C0141,20260603,Seawoods,Daksha Goda,2025-04-08,2.0,jzachariah@example.net,2026-06-03T17:39:20.186841,INVALID,customers_S005_20260603.json,S005,421,Loyal,2026-06-03T17:41:35.996Z,30,2026-06-03T00:00:00.000Z,423138.0,14104.6,Loyal Regular
C0200,20260603,Dronagiri,Janya Johal,2025-10-06,18.0,spadmanabhan@example.org,2026-06-03T17:39:20.186841,INVALID,customers_S005_20260603.json,S005,240,Regular,2026-06-03T17:41:35.996Z,30,2026-06-03T00:00:00.000Z,532878.0,17762.6,Gold VIP
C0261,20260603,Panvel,Christopher Kota,2023-07-16,14.0,balendra56@example.com,2026-06-03T17:39:20.186841,0299479223,customers_S005_20260603.json,S005,1053,VIP,2026-06-03T17:41:35.996Z,0,,0.0,0.0,Occasional
C0351,20260603,Belapur,Varsha Mani,2025-09-16,6.5,unknown@noemail.com,2026-06-03T17:39:20.186841,1016707747,customers_S005_20260603.json,S005,260,Regular,2026-06-03T17:41:35.996Z,6,2026-06-03T00:00:00.000Z,134748.0,22458.0,Occasional
C0072,20260603,Kopar Khairane,Madhav Prasad,2023-09-12,7.5,bawajasmit@example.net,2026-06-03T17:39:20.186841,1071608466,customers_S005_20260603.json,S005,995,VIP,2026-06-03T17:41:35.996Z,42,2026-06-03T00:00:00.000Z,650508.0,15488.285714285714,Gold VIP
C0591,20260603,Belapur,Advika Kala,2024-10-25,6.5,kevin87@example.org,2026-06-03T17:39:20.186841,1074828805,customers_S005_20260603.json,S005,586,Loyal,2026-06-03T17:41:35.996Z,6,2026-06-03T00:00:00.000Z,253980.0,42330.0,Occasional
C0191,20260603,Kharghar,Mugdha Bhagat,2026-01-05,8.0,raugagan@example.org,2026-06-03T17:39:20.186841,1078575466,customers_S005_20260603.json,S005,149,Occasional,2026-06-03T17:41:35.996Z,36,2026-06-03T00:00:00.000Z,505266.0,14035.166666666666,Gold VIP
C0239,20260603,Nerul,Aarav Kapur,2024-10-19,4.0,minhasbaghyawati@example.org,2026-06-03T17:39:20.186841,1264959659,customers_S005_20260603.json,S005,592,Loyal,2026-06-03T17:41:35.996Z,12,2026-06-03T00:00:00.000Z,74100.0,6175.0,Occasional
C0600,20260603,Dronagiri,Ekalinga Chaudry,2023-12-25,18.0,darshkapoor@example.org,2026-06-03T17:39:20.186841,1380350367,customers_S005_20260603.json,S005,891,VIP,2026-06-03T17:41:35.996Z,0,,0.0,0.0,Occasional
C0524,20260603,Seawoods,Vinaya Soman,2026-02-24,2.0,oommenaditya@example.com,2026-06-03T17:39:20.186841,1639813940,customers_S005_20260603.json,S005,99,Occasional,2026-06-03T17:41:35.996Z,6,2026-06-03T00:00:00.000Z,195336.0,32556.0,Occasional
C0084,20260603,Kharghar,Patrick Datta,2023-07-28,8.0,memontriveni@example.net,2026-06-03T17:39:20.186841,1646117387,customers_S005_20260603.json,S005,1041,VIP,2026-06-03T17:41:35.996Z,48,2026-06-03T00:00:00.000Z,1119240.0,23317.5,Gold VIP
C0506,20260603,Kharghar,Kashvi Khatri,2025-08-03,8.0,aditya09@example.org,2026-06-03T17:39:20.186841,1862383765,customers_S005_20260603.json,S005,304,Regular,2026-06-03T17:41:35.996Z,6,2026-06-03T00:00:00.000Z,57222.0,9537.0,Occasional
C0276,20260603,Dronagiri,Aarna Dar,2026-01-15,18.0,faraj78@example.net,2026-06-03T17:39:20.186841,1958558329,customers_S005_20260603.json,S005,139,Occasional,2026-06-03T17:41:35.996Z,18,2026-06-03T00:00:00.000Z,389538.0,21641.0,Occasional
C0326,20260603,Kharghar,Pranit Borde,2024-12-11,8.0,sastrygagan@example.com,2026-06-03T17:39:20.186841,2138702633,customers_S005_20260603.json,S005,539,Loyal,2026-06-03T17:41:35.996Z,24,2026-06-03T00:00:00.000Z,356886.0,14870.25,Loyal Regular
C0328,20260603,Belapur,Alka Dash,2025-09-06,6.5,parmarraksha@example.org,2026-06-03T17:39:20.186841,2605231957,customers_S005_20260603.json,S005,270,Regular,2026-06-03T17:41:35.996Z,30,2026-06-03T00:00:00.000Z,354948.0,11831.6,Loyal Regular
C0594,20260603,Nerul,Arya Sane,2025-12-18,4.0,baradpeter@example.net,2026-06-03T17:39:20.186841,2698846362,customers_S005_20260603.json,S005,167,Occasional,2026-06-03T17:41:35.996Z,12,2026-06-03T00:00:00.000Z,166608.0,13884.0,Occasional
C0473,20260603,Panvel,Mitesh Kibe,2024-09-22,14.0,seshadribenjamin@example.org,2026-06-03T17:39:20.186841,2957242894,customers_S005_20260603.json,S005,619,Loyal,2026-06-03T17:41:35.996Z,0,,0.0,0.0,Occasional
C0403,20260603,Nerul,Ranbir Chandra,2023-10-10,4.0,chaayarajagopalan@example.org,2026-06-03T17:39:20.186841,3345234756,customers_S005_20260603.json,S005,967,VIP,2026-06-03T17:41:35.996Z,0,,0.0,0.0,Occasional
C0340,20260603,Kopar Khairane,Nirja Kadakia,2026-05-17,7.5,lwalla@example.com,2026-06-03T17:39:20.186841,3465215169,customers_S005_20260603.json,S005,17,Occasional,2026-06-03T17:41:35.996Z,0,,0.0,0.0,Occasional
C0227,20260603,Kopar Khairane,Girish Peri,2023-10-13,7.5,oissac@example.net,2026-06-03T17:39:20.186841,3680092659,customers_S005_20260603.json,S005,964,VIP,2026-06-03T17:41:35.996Z,24,2026-06-03T00:00:00.000Z,363312.0,15138.0,Loyal Regular
C0536,20260603,Kopar Khairane,Patrick Jhaveri,2025-07-02,7.5,chanakyabuch@example.com,2026-06-03T17:39:20.186841,3987060983,customers_S005_20260603.json,S005,336,Regular,2026-06-03T17:41:35.996Z,0,,0.0,0.0,Occasional
C0232,20260603,Vashi,Ladli Khosla,2024-01-21,5.5,mohammed89@example.net,2026-06-03T17:39:20.186841,4046526949,customers_S005_20260603.json,S005,864,VIP,2026-06-03T17:41:35.996Z,12,2026-06-03T00:00:00.000Z,84288.0,7024.0,Occasional
C0262,20260603,Ulwe,Charles Ramesh,2023-09-05,10.0,divya96@example.net,2026-06-03T17:39:20.186841,4049727171,customers_S005_20260603.json,S005,1002,VIP,2026-06-03T17:41:35.996Z,6,2026-06-03T00:00:00.000Z,98868.0,16478.0,Occasional
C0322,20260603,Kopar Khairane,Wyatt Ravel,2025-09-24,7.5,kaulgabriel@example.com,2026-06-03T17:39:20.186841,4355232472,customers_S005_20260603.json,S005,252,Regular,2026-06-03T17:41:35.996Z,0,,0.0,0.0,Occasional
C0496,20260603,Vashi,Ansh Comar,2023-11-01,5.5,ykala@example.org,2026-06-03T17:39:20.186841,4474912653,customers_S005_20260603.json,S005,945,VIP,2026-06-03T17:41:35.996Z,6,2026-06-03T00:00:00.000Z,41052.0,6842.0,Occasional
C0365,20260603,Nerul,Aadi Kalita,2023-09-07,4.0,kumarijaya@example.net,2026-06-03T17:39:20.186841,4510936523,customers_S005_20260603.json,S005,1000,VIP,2026-06-03T17:41:35.996Z,12,2026-06-03T00:00:00.000Z,238566.0,19880.5,Occasional
C0091,20260603,Vashi,Suhani Yadav,2023-07-13,5.5,ugolla@example.com,2026-06-03T17:39:20.186841,4661173716,customers_S005_20260603.json,S005,1056,VIP,2026-06-03T17:41:35.996Z,42,2026-06-03T00:00:00.000Z,620454.0,14772.714285714286,Gold VIP
C0361,20260603,Turbhe,Dhruv Ravel,2025-12-25,9.0,atharvdas@example.org,2026-06-03T17:39:20.186841,4666637307,customers_S005_20260603.json,S005,160,Occasional,2026-06-03T17:41:35.996Z,6,2026-06-03T00:00:00.000Z,152940.0,25490.0,Occasional
C0325,20260603,Panvel,Ranbir Panchal,2026-01-01,14.0,zacharialekha@example.net,2026-06-03T17:39:20.186841,4697834432,customers_S005_20260603.json,S005,153,Occasional,2026-06-03T17:41:35.996Z,18,2026-06-03T00:00:00.000Z,319176.0,17732.0,Occasional
C0424,20260603,Ulwe,Naksh Balakrishnan,2024-08-10,10.0,mittalbachittar@example.org,2026-06-03T17:39:20.186841,4725595632,customers_S005_20260603.json,S005,662,Loyal,2026-06-03T17:41:35.996Z,12,2026-06-03T00:00:00.000Z,159000.0,13250.0,Occasional
C0006,20260603,Panvel,Krish Boase,2023-07-11,14.0,kumercharan@example.com,2026-06-03T17:39:20.186841,4936657489,customers_S005_20260603.json,S005,1058,VIP,2026-06-03T17:41:35.996Z,48,2026-06-03T00:00:00.000Z,807984.0,16833.0,Gold VIP
C0257,20260603,Kharghar,Vincent Datta,2025-08-02,8.0,nthaker@example.org,2026-06-03T17:39:20.186841,5164310651,customers_S005_20260603.json,S005,305,Regular,2026-06-03T17:41:35.996Z,24,2026-06-03T00:00:00.000Z,265902.0,11079.25,Loyal Regular
C0588,20260603,Vashi,Chakrika Zachariah,2025-08-10,5.5,falan92@example.net,2026-06-03T17:39:20.186841,5307639269,customers_S005_20260603.json,S005,297,Regular,2026-06-03T17:41:35.996Z,0,,0.0,0.0,Occasional
C0172,20260603,Kharghar,Shivani Munshi,2023-08-28,8.0,pranav50@example.com,2026-06-03T17:39:20.186841,5672697598,customers_S005_20260603.json,S005,1010,VIP,2026-06-03T17:41:35.996Z,18,2026-06-03T00:00:00.000Z,402624.0,22368.0,Occasional
C0534,20260603,Kharghar,Falan Dey,2025-06-21,8.0,wallalakshmi@example.org,2026-06-03T17:39:20.186841,5686534553,customers_S005_20260603.json,S005,347,Regular,2026-06-03T17:41:35.996Z,6,2026-06-03T00:00:00.000Z,59568.0,9928.0,Occasional
C0639,20260603,Dronagiri,Vedika Menon,2023-08-03,18.0,sankarupasna@example.net,2026-06-03T17:39:20.186841,6147692423,customers_S005_20260603.json,S005,1035,VIP,2026-06-03T17:41:35.996Z,6,2026-06-03T00:00:00.000Z,77676.0,12946.0,Occasional
C0491,20260603,Seawoods,Imaran Kannan,2023-12-22,2.0,bosesudiksha@example.org,2026-06-03T17:39:20.186841,6204955158,customers_S005_20260603.json,S005,894,VIP,2026-06-03T17:41:35.996Z,0,,0.0,0.0,Occasional
C0185,20260603,Belapur,Nimrat Chawla,2026-01-13,6.5,devika12@example.org,2026-06-03T17:39:20.186841,6428987410,customers_S005_20260603.json,S005,141,Occasional,2026-06-03T17:41:35.996Z,6,2026-06-03T00:00:00.000Z,66144.0,11024.0,Occasional
C0314,20260603,Nerul,Agastya Hans,2024-11-15,4.0,snehaperi@example.org,2026-06-03T17:39:20.186841,6598759396,customers_S005_20260603.json,S005,565,Loyal,2026-06-03T17:41:35.996Z,36,2026-06-03T00:00:00.000Z,638520.0,17736.666666666668,Gold VIP
C0615,20260603,Ulwe,Lakshmi Chand,2026-01-07,10.0,yogiidika@example.org,2026-06-03T17:39:20.186841,6674604694,customers_S005_20260603.json,S005,147,Occasional,2026-06-03T17:41:35.996Z,6,2026-06-03T00:00:00.000Z,12072.0,2012.0,Occasional
C0571,20260603,Kharghar,Nathaniel Garg,2023-09-11,8.0,ryan49@example.org,2026-06-03T17:39:20.186841,6708464761,customers_S005_20260603.json,S005,996,VIP,2026-06-03T17:41:35.996Z,0,,0.0,0.0,Occasional
C0394,20260603,Kopar Khairane,Madhavi Tara,2025-12-05,7.5,nilima71@example.com,2026-06-03T17:39:20.186841,6849924879,customers_S005_20260603.json,S005,180,Regular,2026-06-03T17:41:35.996Z,12,2026-06-03T00:00:00.000Z,196662.0,16388.5,Occasional
C0529,20260603,Kharghar,Aashi Devan,2023-12-24,8.0,unknown@noemail.com,2026-06-03T17:39:20.186841,7157335250,customers_S005_20260603.json,S005,892,VIP,2026-06-03T17:41:35.996Z,0,,0.0,0.0,Occasional
C0255,20260603,Panvel,Varsha Purohit,2023-10-21,14.0,gaurangisavant@example.net,2026-06-03T17:39:20.186841,7212973397,customers_S005_20260603.json,S005,956,VIP,2026-06-03T17:41:35.996Z,6,2026-06-03T00:00:00.000Z,97896.0,16316.0,Occasional
C0133,20260603,Panvel,Manthan Babu,2024-01-16,14.0,unni75@example.org,2026-06-03T17:39:20.186841,7446071032,customers_S005_20260603.json,S005,869,VIP,2026-06-03T17:41:35.996Z,0,,0.0,0.0,Occasional
C0512,20260603,Seawoods,Aditya Dua,2025-03-28,2.0,tgarde@example.net,2026-06-03T17:39:20.186841,7563046553,customers_S005_20260603.json,S005,432,Loyal,2026-06-03T17:41:35.996Z,0,,0.0,0.0,Occasional
C0224,20260603,Kopar Khairane,Avni Chawla,2023-06-13,7.5,keyashukla@example.org,2026-06-03T17:39:20.186841,7637091930,customers_S005_20260603.json,S005,1086,VIP,2026-06-03T17:41:35.996Z,12,2026-06-03T00:00:00.000Z,234810.0,19567.5,Occasional
C0009,20260603,Nerul,Ekbal Bera,2026-03-05,4.0,riachakrabarti@example.org,2026-06-03T17:39:20.186841,7652930219,customers_S005_20260603.json,S005,90,Occasional,2026-06-03T17:41:35.996Z,36,2026-06-03T00:00:00.000Z,561498.0,15597.166666666666,Gold VIP
C0192,20260603,Turbhe,Naksh Sankar,2026-04-14,9.0,michaelvala@example.com,2026-06-03T17:39:20.186841,7682908022,customers_S005_20260603.json,S005,50,Occasional,2026-06-03T17:41:35.996Z,30,2026-06-03T00:00:00.000Z,502008.0,16733.6,Gold VIP
C0418,20260603,Kharghar,Rushil Bhatt,2024-03-31,8.0,kmistry@example.net,2026-06-03T17:39:20.186841,7722306826,customers_S005_20260603.json,S005,794,VIP,2026-06-03T17:41:35.996Z,0,,0.0,0.0,Occasional
C0423,20260603,Kopar Khairane,Irya Oak,2025-12-04,7.5,parsajatin@example.org,2026-06-03T17:39:20.186841,7839318347,customers_S005_20260603.json,S005,181,Regular,2026-06-03T17:41:35.996Z,6,2026-06-03T00:00:00.000Z,73524.0,12254.0,Occasional
C0381,20260603,Belapur,Yatan Dhillon,2024-03-30,6.5,settysamuel@example.net,2026-06-03T17:39:20.186841,8019896885,customers_S005_20260603.json,S005,795,VIP,2026-06-03T17:41:35.996Z,12,2026-06-03T00:00:00.000Z,132720.0,11060.0,Occasional
C0625,20260603,Vashi,Jhalak Dhawan,2025-06-17,5.5,narainwazir@example.com,2026-06-03T17:39:20.186841,8022093909,customers_S005_20260603.json,S005,351,Regular,2026-06-03T17:41:35.996Z,0,,0.0,0.0,Occasional
C0521,20260603,Ulwe,Riya Sharaf,2025-02-09,10.0,ati42@example.com,2026-06-03T17:39:20.186841,8100082776,customers_S005_20260603.json,S005,479,Loyal,2026-06-03T17:41:35.996Z,0,,0.0,0.0,Occasional
C0459,20260603,Nerul,Lila Bhakta,2025-04-28,4.0,advika57@example.net,2026-06-03T17:39:20.186841,8205986729,customers_S005_20260603.json,S005,401,Loyal,2026-06-03T17:41:35.996Z,0,,0.0,0.0,Occasional
C0488,20260603,Vashi,Yashawini Sani,2025-12-20,5.5,lucky14@example.org,2026-06-03T17:39:20.186841,8238307958,customers_S005_20260603.json,S005,165,Occasional,2026-06-03T17:41:35.996Z,0,,0.0,0.0,Occasional
C0288,20260603,Panvel,Vritti Pai,2024-11-15,14.0,anya15@example.net,2026-06-03T17:39:20.186841,8305770229,customers_S005_20260603.json,S005,565,Loyal,2026-06-03T17:41:35.996Z,12,2026-06-03T00:00:00.000Z,75090.0,6257.5,Occasional
C0545,20260603,Vashi,Jagvi Kale,2024-07-31,5.5,dalalmanthan@example.com,2026-06-03T17:39:20.186841,8386997770,customers_S005_20260603.json,S005,672,Loyal,2026-06-03T17:41:35.996Z,0,,0.0,0.0,Occasional
C0313,20260603,Panvel,Janaki Gera,2024-11-26,14.0,kbansal@example.org,2026-06-03T17:39:20.186841,8390292483,customers_S005_20260603.json,S005,554,Loyal,2026-06-03T17:41:35.996Z,6,2026-06-03T00:00:00.000Z,69588.0,11598.0,Occasional
C0259,20260603,Panvel,Yashasvi Sahota,2025-01-19,14.0,mutticharvi@example.org,2026-06-03T17:39:20.186841,8594161282,customers_S005_20260603.json,S005,500,Loyal,2026-06-03T17:41:35.996Z,18,2026-06-03T00:00:00.000Z,181368.0,10076.0,Occasional
